step,indoor_temp,heating_setpoint,cooling_setpoint,reward,next_indoor_temp,energy_penalty,comfort_penalty
21320,23.410175,12.0,30.0,-0.10113717951134243,23.118453979492188,0.0,0.0
21321,23.118454,12.0,30.0,-0.12126437481070326,22.251670837402344,0.0,0.0
21322,22.25167,12.0,30.0,-0.14114949082894007,21.908063888549805,0.0,0.0
21323,21.908064,12.0,30.0,-0.16069599919151367,22.446840286254883,0.0,0.0
21324,22.44684,12.0,30.0,-0.17983168048361833,23.048784255981445,0.0,0.0
21325,23.048784,12.0,30.0,-0.1983628378838157,22.343210220336914,0.0,0.0
21326,22.34321,12.0,30.0,-0.21634022316190316,21.657695770263672,0.0,0.0
21327,21.657696,12.0,30.0,-0.2338013729829265,22.496421813964844,0.0,0.0
21328,22.496422,12.0,30.0,-0.25080520941536677,21.287317276000977,0.0,0.0
21329,21.287317,12.0,30.0,-0.2674418940868553,23.74823760986328,0.0,0.0
21330,23.748238,12.0,30.0,-0.2838206046581269,22.678064346313477,0.0,0.0
21331,22.678064,12.0,30.0,-0.3000189589361924,23.323688507080078,0.0,0.0
21332,23.323689,12.0,30.0,-0.31600016187121044,22.56158447265625,0.0,0.0
21333,22.561584,12.0,30.0,-0.33165705285008895,22.409101486206055,0.0,0.0
21334,22.409101,12.0,30.0,-0.346224767890076,22.527244567871094,0.0,0.0
21335,22.527245,12.0,30.0,-0.357181612423863,23.593812942504883,0.0,0.0
21336,23.593813,12.0,30.0,-0.363063715562194,22.46910858154297,0.0,0.0
21337,22.469109,12.0,30.0,-0.3615133023205439,21.676002502441406,0.0,0.0
21338,21.676003,12.0,30.0,-0.3493982376506137,21.868425369262695,0.0,0.0
21339,21.868425,12.0,30.0,-0.32254984709692497,22.243850708007812,0.0,0.0
21340,22.24385,12.0,30.0,-0.2793708174511833,23.762422561645508,0.0,0.0
21341,23.762423,12.0,30.0,-0.22256852622108747,23.096023559570312,0.0,0.0
21342,23.096024,12.0,30.0,-0.15669352341951923,23.31707000732422,0.0,0.0
21343,23.31707,12.0,30.0,-0.10135369059528312,22.721078872680664,0.0,0.0
21344,22.721079,12.0,30.0,-0.03411947727847769,22.868274688720703,0.0,0.0
21345,22.868275,12.0,30.0,-0.036925527345123034,23.522022247314453,0.0,0.0
21346,23.522022,12.0,30.0,-0.039471408686705164,23.296953201293945,0.0,0.0
21347,23.296953,12.0,30.0,-0.04247715566680987,25.09142303466797,0.0,0.0
21348,25.091423,12.0,23.25,-0.045494765150202045,23.4855899810791,0.0,0.0
21349,23.48559,12.0,30.0,-0.18557052485438513,22.367433547973633,0.0,0.0
21350,22.367434,12.0,30.0,-0.04228036708827395,23.442218780517578,0.0,0.0
21351,23.442219,12.0,30.0,-0.04724922104816162,23.657546997070312,0.0,0.0
21352,23.657547,12.0,30.0,-0.04857219822872927,24.171409606933594,0.0,0.0
21353,24.17141,12.0,23.25,-0.04934431481858075,24.43930435180664,0.0,0.0
21354,24.439304,12.0,23.25,-0.22714846276062164,23.724742889404297,0.0,0.0
21355,23.724743,12.0,30.0,-0.21033336594450694,23.195579528808594,0.0,0.0
21356,23.19558,12.0,30.0,-0.039638724737838804,23.306657791137695,0.0,0.0
21357,23.306658,12.0,30.0,-0.04436632335181487,24.310823440551758,0.0,0.0
21358,24.310823,12.0,23.25,-0.04617056946335965,24.437179565429688,0.0,0.0
21359,24.43718,12.0,23.25,-0.23146742115806135,22.753633499145508,0.0,0.0
21360,22.753633,12.0,30.0,-0.219999500467369,23.90354347229004,0.0,0.0
21361,23.903543,12.0,30.0,-0.040464569716401166,24.25832176208496,0.0,0.0
21362,24.258322,12.0,23.25,-0.04293237332776869,24.173593521118164,0.0,0.0
21363,24.173594,12.0,23.25,-0.2367126001769611,23.337284088134766,0.0,0.0
21364,23.337284,12.0,30.0,-0.25898483053603927,23.46043586730957,0.0,0.0
21365,23.460436,12.0,30.0,-0.04121429406054064,23.747522354125977,0.0,0.0
21366,23.747522,12.0,30.0,-0.043983486090409196,24.673809051513672,0.0,0.0
21367,24.67381,12.0,23.25,-0.045615703841642645,24.193117141723633,0.0,0.0
21368,24.193117,12.0,23.25,-0.26959513423226467,23.512813568115234,0.0,0.0
21369,23.512814,12.0,30.0,-0.2801723473553759,23.431032180786133,0.0,0.0
21370,23.431032,12.0,30.0,-0.04312444670937891,23.50469398498535,0.0,0.0
21371,23.504694,12.0,30.0,-0.048457750913057186,24.37848663330078,0.0,0.0
21372,24.378487,12.0,23.25,-0.05640706369296189,24.209762573242188,0.0,0.0
21373,24.209763,12.0,23.25,-0.2782690786458224,22.75343132019043,0.0,0.0
21374,22.753431,12.0,30.0,-0.26335198622812744,23.32792854309082,0.0,0.0
21375,23.327929,12.0,30.0,-0.05271848189290434,24.14509391784668,0.0,0.0
21376,24.145094,12.0,23.25,-0.06216515480188741,24.750001907348633,0.0,0.0
21377,24.750002,12.0,23.25,-0.25990667123198663,23.30082130432129,0.0,0.0
21378,23.300821,12.0,30.0,-0.24220694081191516,22.996442794799805,0.0,0.0
21379,22.996443,12.0,30.0,-0.0472156373080934,24.182331085205078,0.0,0.0
21380,24.182331,12.0,23.25,-0.05146957121352229,24.052783966064453,0.0,0.0
21381,24.052784,12.0,23.25,-0.2204026209887263,23.328781127929688,0.0,0.0
21382,23.328781,12.0,30.0,-0.19388580324706065,22.905473709106445,0.0,0.0
21383,22.905474,12.0,30.0,-0.04317173807257548,23.481597900390625,0.0,0.0
21384,23.481598,12.0,30.0,-0.044161028667790383,23.794713973999023,0.0,0.0
21385,23.794714,12.0,30.0,-0.04407159779088501,23.641572952270508,0.0,0.0
21386,23.641573,12.0,30.0,-0.044408366479120887,24.431154251098633,0.0,0.0
21387,24.431154,12.0,23.25,-0.04429361777635763,24.299291610717773,0.0,0.0
21388,24.299292,12.0,23.25,-0.18130216626937026,23.29705238342285,0.0,0.0
21389,23.297052,12.0,30.0,-0.09240958481824361,23.61571502685547,0.0,0.0
21390,23.615715,12.0,30.0,-0.03887994145119959,23.095760345458984,0.0,0.0
21391,23.09576,12.0,30.0,-0.03913407651089469,24.00385856628418,0.0,0.0
21392,24.003859,12.0,23.25,-0.03937758591536104,23.49589729309082,0.0,0.0
21393,23.495897,12.0,30.0,-0.11426297400964296,22.95562171936035,0.0,0.0
21394,22.955622,12.0,30.0,-0.03697475193525448,23.054433822631836,0.0,0.0
21395,23.054434,12.0,30.0,-0.037106814811362,23.170948028564453,0.0,0.0
21396,23.170948,12.0,30.0,-0.037159851867217944,23.999065399169922,0.0,0.0
21397,23.999065,12.0,30.0,-0.037057163776074604,23.039806365966797,0.0,0.0
21398,23.039806,12.0,30.0,-0.03678594316166019,22.7121524810791,0.0,0.0
21399,22.712152,12.0,30.0,-0.0364518461080531,22.723186492919922,0.0,0.0
21400,22.723186,12.0,30.0,-0.036103570526613706,22.71404457092285,0.0,0.0
21401,22.714045,12.0,30.0,-0.03575044879884526,23.42334747314453,0.0,0.0
21402,23.423347,12.0,30.0,-0.0354012353675118,23.419471740722656,0.0,0.0
21403,23.419472,12.0,30.0,-0.03506070818015248,22.918750762939453,0.0,0.0
21404,22.91875,12.0,30.0,-0.03473541288803356,22.892648696899414,0.0,0.0
21405,22.892649,12.0,30.0,-0.03442066468768896,23.13298225402832,0.0,0.0
21406,23.132982,12.0,30.0,-0.03411347659920313,23.798831939697266,0.0,0.0
21407,23.798832,12.0,30.0,-0.033810017293157704,23.30638313293457,0.0,0.0
21408,23.306383,12.0,30.0,-0.08280083771222521,21.917194366455078,0.0,0.0
21409,21.917194,12.0,30.0,-0.1413690090556088,23.06911277770996,0.0,0.0
21410,23.069113,12.0,30.0,-0.18134727922805272,23.00069236755371,0.0,0.0
21411,23.000692,12.0,30.0,-0.21572922379868392,22.92350959777832,0.0,0.0
21412,22.92351,12.0,30.0,-0.2492679142951719,22.35294532775879,0.0,0.0
21413,22.352945,12.0,30.0,-0.28190594572506256,22.586002349853516,0.0,0.0
21414,22.586002,12.0,30.0,-0.31292174914205956,22.410131454467773,0.0,0.0
21415,22.410131,12.0,30.0,-0.34215847953347406,21.628032684326172,0.0,0.0
21416,21.628033,12.0,30.0,-0.3697858433160697,22.35814094543457,0.0,0.0
21417,22.35814,12.0,30.0,-0.3921731595087462,22.27214241027832,0.0,0.0
21418,22.272142,12.0,30.0,-0.41307253650123976,21.976903915405273,0.0,0.0
21419,21.976904,12.0,30.0,-0.4338347919115087,22.6156005859375,0.0,0.0
21420,22.6156,12.0,30.0,-0.4542490055053193,22.427316665649414,0.0,0.0
21421,22.427317,12.0,30.0,-0.4740857750475743,22.611783981323242,0.0,0.0
21422,22.611784,12.0,30.0,-0.4933902453391636,22.679887771606445,0.0,0.0
21423,22.679888,12.0,30.0,-0.5122932574073928,21.21483039855957,0.0,0.0
21424,21.21483,12.0,30.0,-0.5308830865717351,21.19889259338379,0.0,0.0
21425,21.198893,12.0,30.0,-0.5492007220889112,22.35293197631836,0.0,0.0
21426,22.352932,12.0,30.0,-0.5672709693294794,21.9706974029541,0.0,0.0
21427,21.970697,12.0,30.0,-0.5851069152120026,21.532447814941406,0.0,0.0
21428,21.532448,12.0,30.0,-0.6026567279010602,22.004268646240234,0.0,0.0
21429,22.004269,12.0,30.0,-0.6198405293037943,22.515544891357422,0.0,0.0
21430,22.515545,12.0,30.0,-0.6362865762372099,21.56792640686035,0.0,0.0
21431,21.567926,12.0,30.0,-0.5965417372415917,22.075857162475586,0.0,0.0
21432,22.075857,12.0,30.0,-0.5601437708239227,22.422374725341797,0.0,0.0
21433,22.422375,12.0,30.0,-0.5179329075556905,22.428316116333008,0.0,0.0
21434,22.428316,12.0,30.0,-0.46530813563560297,22.153060913085938,0.0,0.0
21435,22.15306,12.0,30.0,-0.4022873078535305,22.29916000366211,0.0,0.0
21436,22.29916,12.0,30.0,-0.3303634706225036,22.892440795898438,0.0,0.0
21437,22.89244,12.0,30.0,-0.28148694057697843,21.869544982910156,0.0,0.0
21438,21.869545,12.0,30.0,-0.18610473538045705,22.859661102294922,0.0,0.0
21439,22.859661,12.0,30.0,-0.05487830421820064,25.112031936645508,0.0,0.0
21440,25.112032,12.0,23.25,-0.06419236632612327,26.871240615844727,0.0,0.0
21441,26.87124,12.0,23.25,-0.33476375174196404,23.1691837310791,0.0,0.0
21442,23.169184,12.0,30.0,-0.30685544751266647,23.345861434936523,0.0,0.0
21443,23.345861,12.0,30.0,-0.14035168317258212,26.58538055419922,0.0,0.0
21444,26.58538,12.0,23.25,-0.8138861360037102,27.30423355102539,0.0,0.0
21445,27.304234,12.0,23.25,-0.5053360010104201,23.05198860168457,0.0,0.0
21446,23.051989,12.0,30.0,-0.45079920073956947,23.551267623901367,0.0,0.0
21447,23.551268,12.0,30.0,-0.34472418623055134,25.86784553527832,0.0,0.0
21448,25.867846,12.0,23.25,-1.0694459509641145,27.789173126220703,0.0,0.0
21449,27.789173,12.0,23.25,-0.6107523243660441,24.180734634399414,0.0,0.0
21450,24.180735,12.0,23.25,-0.5803340323609218,23.505189895629883,0.0,0.0
21451,23.50519,12.0,30.0,-0.5039662492458234,22.67508888244629,0.0,0.0
21452,22.675089,12.0,30.0,-0.2511039671422475,26.624927520751953,0.0,0.0
21453,26.624928,12.0,23.25,-1.052903119631253,28.602998733520508,0.0,0.0
21454,28.602999,12.0,23.25,-0.5735226610223053,23.424604415893555,0.0,0.0
21455,23.424604,12.0,30.0,-0.5140854510754764,23.273771286010742,0.0,0.0
21456,23.273771,12.0,30.0,-0.09982695143854609,25.068954467773438,0.0,0.0
21457,25.068954,12.0,23.25,-0.8354919147357117,27.223953247070312,0.0,0.0
21458,27.223953,12.0,23.25,-0.5536812899649839,23.202728271484375,0.0,0.0
21459,23.202728,12.0,30.0,-0.5894321610917926,23.30866241455078,0.0,0.0
21460,23.308662,12.0,30.0,-0.29787014118590655,26.086843490600586,0.0,0.0
21461,26.086843,12.0,23.25,-1.1280559061823177,28.444881439208984,0.0,0.0
21462,28.444881,12.0,23.25,-0.6481245056436834,23.703554153442383,0.0,0.0
21463,23.703554,12.0,30.0,-0.6459350096626276,23.953826904296875,0.0,0.0
21464,23.953827,12.0,30.0,-0.4287389762889739,26.366838455200195,0.0,0.0
21465,26.366838,12.0,23.25,-1.3065313658114572,28.572765350341797,0.0,0.0
21466,28.572765,12.0,23.25,-0.647848668471907,23.901981353759766,0.0,0.0
21467,23.901981,12.0,30.0,-0.6431382221326272,23.23139190673828,0.0,0.0
21468,23.231392,12.0,30.0,-0.4424745993177291,26.463680267333984,0.0,0.0
21469,26.46368,12.0,23.25,-1.2826023219060374,27.78645896911621,0.0,0.0
21470,27.786459,12.0,23.25,-0.6507496826302114,23.53392791748047,0.0,0.0
21471,23.533928,12.0,30.0,-0.6153813154806229,22.861173629760742,0.0,0.0
21472,22.861174,12.0,30.0,-0.3551701487548128,26.03315544128418,0.0,0.0
21473,26.033155,12.0,23.25,-1.1084383287106339,28.296485900878906,0.0,0.0
21474,28.296486,12.0,23.25,-0.5565526868183863,23.515600204467773,0.0,0.0
21475,23.5156,12.0,30.0,-0.570826558372751,24.299423217773438,0.0,0.0
21476,24.299423,12.0,23.25,-0.3331559163958089,27.36287498474121,0.0,0.0
21477,27.362875,12.0,23.25,-0.45843461433777377,23.025503158569336,0.0,0.0
21478,23.025503,12.0,30.0,-0.4757524927510676,23.27193260192871,0.0,0.0
21479,23.271933,12.0,30.0,-0.06988755118889747,25.20428466796875,0.0,0.0
21480,25.204285,12.0,23.25,-0.07123444461908766,25.339773178100586,0.0,0.0
21481,25.339773,12.0,23.25,-0.24869695994697763,23.217809677124023,0.0,0.0
21482,23.21781,12.0,30.0,-0.23153337229630666,23.977710723876953,0.0,0.0
21483,23.97771,12.0,30.0,-0.051903341845402316,23.952421188354492,0.0,0.0
21484,23.952421,12.0,30.0,-0.05314797315788558,24.79250144958496,0.0,0.0
21485,24.792501,12.0,23.25,-0.053007458660433895,24.234655380249023,0.0,0.0
21486,24.234655,12.0,23.25,-0.18252685670260954,21.951311111450195,0.0,0.0
21487,21.951311,12.0,30.0,-0.09050430618187699,23.909395217895508,0.0,0.0
21488,23.909395,12.0,30.0,-0.04852562999838336,24.13068962097168,0.0,0.0
21489,24.13069,12.0,23.25,-0.048954083866540085,24.162763595581055,0.0,0.0
21490,24.162764,12.0,23.25,-0.11519947649574785,23.435562133789062,0.0,0.0
21491,23.435562,12.0,30.0,-0.06705327551190052,22.308446884155273,0.0,0.0
21492,22.308447,12.0,30.0,-0.04269350955029594,23.06983757019043,0.0,0.0
21493,23.069838,12.0,30.0,-0.042823164482472635,22.898326873779297,0.0,0.0
21494,22.898327,12.0,30.0,-0.042779043686908165,23.848819732666016,0.0,0.0
21495,23.84882,12.0,30.0,-0.07125616592872289,22.244468688964844,0.0,0.0
21496,22.244469,12.0,30.0,-0.09932023209869474,22.490392684936523,0.0,0.0
21497,22.490393,12.0,30.0,-0.12360038639237297,22.70747947692871,0.0,0.0
21498,22.70748,12.0,30.0,-0.14600541930634878,22.683137893676758,0.0,0.0
21499,22.683138,12.0,30.0,-0.16751085481199274,22.368715286254883,0.0,0.0
21500,22.368715,12.0,30.0,-0.1885893996709766,23.433807373046875,0.0,0.0
21501,23.433807,12.0,30.0,-0.2095697367169211,22.670917510986328,0.0,0.0
21502,22.670918,12.0,30.0,-0.2307348236260912,22.736392974853516,0.0,0.0
21503,22.736393,12.0,30.0,-0.2522843364961368,22.667152404785156,0.0,0.0
21504,22.667152,12.0,30.0,-0.274263756340395,22.02852439880371,0.0,0.0
21505,22.028524,12.0,30.0,-0.2966191437451897,22.050704956054688,0.0,0.0
21506,22.050705,12.0,30.0,-0.31925660346047025,22.484342575073242,0.0,0.0
21507,22.484343,12.0,30.0,-0.34205466360990794,22.427282333374023,0.0,0.0
21508,22.427282,12.0,30.0,-0.36145232461027305,22.45984649658203,0.0,0.0
21509,22.459846,12.0,30.0,-0.380262454294152,21.66097068786621,0.0,0.0
21510,21.66097,12.0,30.0,-0.3992902801068828,22.389698028564453,0.0,0.0
21511,22.389698,12.0,30.0,-0.4180392494340369,21.469858169555664,0.0,0.0
21512,21.469858,12.0,30.0,-0.43623958374905636,21.547277450561523,0.0,0.0
21513,21.547277,12.0,30.0,-0.45400104996181434,22.163177490234375,0.0,0.0
21514,22.163177,12.0,30.0,-0.47157968704039344,22.138687133789062,0.0,0.0
21515,22.138687,12.0,30.0,-0.4891712984236649,22.06696891784668,0.0,0.0
21516,22.066969,12.0,30.0,-0.5066969201459173,21.029767990112305,0.0,0.0
21517,21.029768,12.0,30.0,-0.5239398373617296,22.010448455810547,0.0,0.0
21518,22.010448,12.0,30.0,-0.5406007672747049,22.394359588623047,0.0,0.0
21519,22.39436,12.0,30.0,-0.5564658148119892,22.31453514099121,0.0,0.0
21520,22.314535,12.0,30.0,-0.5715894090395551,21.765239715576172,0.0,0.0
21521,21.76524,12.0,30.0,-0.5860572817919087,21.846725463867188,0.0,0.0
21522,21.846725,12.0,30.0,-0.5999941284005226,20.700063705444336,0.0,0.0
21523,20.700064,12.0,30.0,-0.6135275181537686,21.968486785888672,0.0,0.0
21524,21.968487,12.0,30.0,-0.6267884938220238,21.699331283569336,0.0,0.0
21525,21.699331,12.0,30.0,-0.639902979203371,21.6022891998291,0.0,0.0
21526,21.60229,12.0,30.0,-0.6527409914503508,22.340328216552734,0.0,0.0
21527,22.340328,12.0,30.0,-0.6105146413306861,21.90078353881836,0.0,0.0
21528,21.900784,12.0,30.0,-0.5771165336770862,22.43978500366211,0.0,0.0
21529,22.439785,12.0,30.0,-0.5439911474283868,21.562292098999023,0.0,0.0
21530,21.562292,12.0,30.0,-0.499031116557935,22.205581665039062,0.0,0.0
21531,22.205582,12.0,30.0,-0.43507345848887974,22.144287109375,0.0,0.0
21532,22.144287,12.0,30.0,-0.3607472143567205,22.430952072143555,0.0,0.0
21533,22.430952,12.0,30.0,-0.29464253006038427,22.924585342407227,0.0,0.0
21534,22.924585,12.0,30.0,-0.23033142325092265,23.084304809570312,0.0,0.0
21535,23.084305,12.0,30.0,-0.058562888758929184,24.590761184692383,0.0,0.0
21536,24.590761,12.0,23.25,-0.06653559179680243,25.801645278930664,0.0,0.0
21537,25.801645,12.0,23.25,-0.34006849972626224,23.400218963623047,0.0,0.0
21538,23.400219,12.0,30.0,-0.31418573284217777,22.593915939331055,0.0,0.0
21539,22.593916,12.0,30.0,-0.1424398014034724,26.752403259277344,0.0,0.0
21540,26.752403,12.0,23.25,-0.8137901181294227,28.053926467895508,0.0,0.0
21541,28.053926,12.0,23.25,-0.5425657970813879,23.912599563598633,0.0,0.0
21542,23.9126,12.0,30.0,-0.4949575591414817,23.46707534790039,0.0,0.0
21543,23.467075,12.0,30.0,-0.35017685801246445,26.205703735351562,0.0,0.0
21544,26.205704,12.0,23.25,-1.074364545219652,28.804479598999023,0.0,0.0
21545,28.80448,12.0,23.25,-0.6428500814715172,24.11366844177246,0.0,0.0
21546,24.113668,12.0,23.25,-0.6081634198632471,23.624338150024414,0.0,0.0
21547,23.624338,12.0,30.0,-0.5217302121093157,22.98230743408203,0.0,0.0
21548,22.982307,12.0,30.0,-0.2579700824100943,26.103267669677734,0.0,0.0
21549,26.103268,12.0,23.25,-1.0624588372253505,27.889543533325195,0.0,0.0
21550,27.889544,12.0,23.25,-0.5635954956858947,22.943016052246094,0.0,0.0
21551,22.943016,12.0,30.0,-0.5039540141818883,22.948030471801758,0.0,0.0
21552,22.94803,12.0,30.0,-0.10395220269345151,26.085615158081055,0.0,0.0
21553,26.085615,12.0,23.25,-0.8384755537743194,27.388540267944336,0.0,0.0
21554,27.38854,12.0,23.25,-0.534213146954526,23.928096771240234,0.0,0.0
21555,23.928097,12.0,30.0,-0.5697542770766516,22.823566436767578,0.0,0.0
21556,22.823566,12.0,30.0,-0.29278374276973623,27.295391082763672,0.0,0.0
21557,27.295391,12.0,23.25,-1.1147715804952865,27.95819854736328,0.0,0.0
21558,27.958199,12.0,23.25,-0.6174027633545617,23.395158767700195,0.0,0.0
21559,23.395159,12.0,30.0,-0.6287139591442217,22.640535354614258,0.0,0.0
21560,22.640535,12.0,30.0,-0.41052580580578824,27.727508544921875,0.0,0.0
21561,27.727509,12.0,23.25,-1.2709813626627346,28.183988571166992,0.0,0.0
21562,28.183989,12.0,23.25,-0.7028367999248843,24.195016860961914,0.0,0.0
21563,24.195017,12.0,23.25,-0.6584473494483439,22.298404693603516,0.0,0.0
21564,22.298405,12.0,30.0,-0.6000317658393001,23.411405563354492,0.0,0.0
21565,23.411406,12.0,30.0,-0.34378116795338076,26.62830352783203,0.0,0.0
21566,26.628304,12.0,23.25,-1.1649911445192003,28.072397232055664,0.0,0.0
21567,28.072397,12.0,23.25,-0.5558375477595352,24.0579833984375,0.0,0.0
21568,24.057983,12.0,23.25,-0.5795051351356726,23.384328842163086,0.0,0.0
21569,23.384329,12.0,30.0,-0.4752125463337901,23.342466354370117,0.0,0.0
21570,23.342466,12.0,30.0,-0.23136234999080582,26.549962997436523,0.0,0.0
21571,26.549963,12.0,23.25,-0.9564949699823079,27.96521759033203,0.0,0.0
21572,27.965218,12.0,23.25,-0.5062739524074256,23.016401290893555,0.0,0.0
21573,23.016401,12.0,30.0,-0.5402490060569081,23.510129928588867,0.0,0.0
21574,23.51013,12.0,30.0,-0.2617880611308865,25.90127182006836,0.0,0.0
21575,25.901272,12.0,23.25,-0.16592562129471752,25.874086380004883,0.0,0.0
21576,25.874086,12.0,23.25,-0.2983840315615103,23.779645919799805,0.0,0.0
21577,23.779646,12.0,30.0,-0.26516614720519593,23.188905715942383,0.0,0.0
21578,23.188906,12.0,30.0,-0.06681109280373922,25.104190826416016,0.0,0.0
21579,25.10419,12.0,23.25,-0.05463603487410037,25.02562713623047,0.0,0.0
21580,25.025627,12.0,23.25,-0.19417208635263267,23.8050594329834,0.0,0.0
21581,23.80506,12.0,30.0,-0.12829458973810723,23.364748001098633,0.0,0.0
21582,23.364748,12.0,30.0,-0.04967537482185678,24.216785430908203,0.0,0.0
21583,24.216785,12.0,23.25,-0.05036111562162043,24.246326446533203,0.0,0.0
21584,24.246326,12.0,23.25,-0.12767370438685402,23.59400749206543,0.0,0.0
21585,23.594007,12.0,30.0,-0.08603611520009768,24.935855865478516,0.0,0.0
21586,24.935856,12.0,23.25,-0.047267040969195935,22.622657775878906,0.0,0.0
21587,22.622658,12.0,30.0,-0.07630132616598172,23.2818603515625,0.0,0.0
21588,23.28186,12.0,30.0,-0.03995821199275251,24.00050926208496,0.0,0.0
21589,24.00051,12.0,23.25,-0.042022909755009524,23.57535743713379,0.0,0.0
21590,23.575357,12.0,30.0,-0.07313141841950453,22.605541229248047,0.0,0.0
21591,22.605541,12.0,30.0,-0.09605572721325357,22.371135711669922,0.0,0.0
21592,22.371136,12.0,30.0,-0.1354007247407605,23.48690414428711,0.0,0.0
21593,23.486904,12.0,30.0,-0.169565774065864,21.86344337463379,0.0,0.0
21594,21.863443,12.0,30.0,-0.19899523231268085,21.450197219848633,0.0,0.0
21595,21.450197,12.0,30.0,-0.2238692020060794,22.593719482421875,0.0,0.0
21596,22.59372,12.0,30.0,-0.245158927068196,22.804508209228516,0.0,0.0
21597,22.804508,12.0,30.0,-0.2641263288648428,23.255760192871094,0.0,0.0
21598,23.25576,12.0,30.0,-0.28152579839589176,22.767131805419922,0.0,0.0
21599,22.767132,12.0,30.0,-0.29790354557920373,22.07639503479004,0.0,0.0
21600,22.076395,12.0,30.0,-0.3136118890516746,21.65721321105957,0.0,0.0
21601,21.657213,12.0,30.0,-0.3268548718734911,20.98439598083496,0.0,0.0
21602,20.984396,12.0,30.0,-0.33988929926355754,21.812881469726562,0.0,0.0
21603,21.812881,12.0,30.0,-0.353518498442692,21.72022247314453,0.0,0.0
21604,21.720222,12.0,30.0,-0.36760636451912515,22.080657958984375,0.0,0.0
21605,22.080658,12.0,30.0,-0.3819644467398916,22.1181583404541,0.0,0.0
21606,22.118158,12.0,30.0,-0.39654199678121155,22.557701110839844,0.0,0.0
21607,22.557701,12.0,30.0,-0.41135755200260427,22.9184513092041,0.0,0.0
21608,22.918451,12.0,30.0,-0.42648168448778545,23.05777931213379,0.0,0.0
21609,23.05778,12.0,30.0,-0.4420029466956658,22.1351318359375,0.0,0.0
21610,22.135132,12.0,30.0,-0.45801220410517346,22.450645446777344,0.0,0.0
21611,22.450645,12.0,30.0,-0.4745527303843282,21.94552230834961,0.0,0.0
21612,21.945522,12.0,30.0,-0.49150865226130286,22.201379776000977,0.0,0.0
21613,22.20138,12.0,30.0,-0.5086818934830822,21.065256118774414,0.0,0.0
21614,21.065256,12.0,30.0,-0.5258559340273085,22.937618255615234,0.0,0.0
21615,22.937618,12.0,30.0,-0.542867545857579,21.5946102142334,0.0,0.0
21616,21.59461,12.0,30.0,-0.5596258202594057,21.953710556030273,0.0,0.0
21617,21.95371,12.0,30.0,-0.5761654088890148,22.391874313354492,0.0,0.0
21618,22.391874,12.0,30.0,-0.5926184770294934,21.197372436523438,0.0,0.0
21619,21.197372,12.0,30.0,-0.6090229224136887,21.99176025390625,0.0,0.0
21620,21.99176,12.0,30.0,-0.6253136992440397,22.0299015045166,0.0,0.0
21621,22.029902,12.0,30.0,-0.6413766190851006,21.97353172302246,0.0,0.0
21622,21.973532,12.0,30.0,-0.6565989928414638,21.807695388793945,0.0,0.0
21623,21.807695,12.0,30.0,-0.6130846905633532,21.448087692260742,0.0,0.0
21624,21.448088,12.0,30.0,-0.5778884595378608,20.598695755004883,0.0,0.0
21625,20.598696,12.0,30.0,-0.5305805349873781,22.43364143371582,0.0,0.0
21626,22.433641,12.0,30.0,-0.4725213015520625,21.83616065979004,0.0,0.0
21627,21.83616,12.0,30.0,-0.4030600693299732,22.33872413635254,0.0,0.0
21628,22.338724,12.0,30.0,-0.3354129738065349,21.50193977355957,0.0,0.0
21629,21.50194,12.0,30.0,-0.2623084891786074,22.647005081176758,0.0,0.0
21630,22.647005,12.0,30.0,-0.19330111157438462,22.77847671508789,0.0,0.0
21631,22.778477,12.0,30.0,-0.059444080240382995,25.54875373840332,0.0,0.0
21632,25.548754,12.0,23.25,-0.06636830992371,26.032278060913086,0.0,0.0
21633,26.032278,12.0,23.25,-0.3512785533883573,23.44898796081543,0.0,0.0
21634,23.448988,12.0,30.0,-0.3273144604082361,23.012731552124023,0.0,0.0
21635,23.012732,12.0,30.0,-0.14764525819348812,26.23566246032715,0.0,0.0
21636,26.235662,12.0,23.25,-0.8126233990270784,26.516254425048828,0.0,0.0
21637,26.516254,12.0,23.25,-0.48024977402222396,23.366981506347656,0.0,0.0
21638,23.366982,12.0,30.0,-0.4357487407017726,23.241270065307617,0.0,0.0
21639,23.24127,12.0,30.0,-0.34560751820305813,26.64643096923828,0.0,0.0
21640,26.646431,12.0,23.25,-1.0587619814438824,27.697187423706055,0.0,0.0
21641,27.697187,12.0,23.25,-0.5637098814202787,24.575960159301758,0.0,0.0
21642,24.57596,12.0,23.25,-0.5387773938102045,22.245237350463867,0.0,0.0
21643,22.245237,12.0,30.0,-0.4673586104093254,23.058422088623047,0.0,0.0
21644,23.058422,12.0,30.0,-0.2507888064156623,25.8619327545166,0.0,0.0
21645,25.861933,12.0,23.25,-1.0542044476452685,27.750186920166016,0.0,0.0
21646,27.750187,12.0,23.25,-0.5290265297225494,22.68950843811035,0.0,0.0
21647,22.689508,12.0,30.0,-0.4747458635154164,22.460975646972656,0.0,0.0
21648,22.460976,12.0,30.0,-0.10313332131388203,26.085433959960938,0.0,0.0
21649,26.085434,12.0,23.25,-0.8434994028448964,27.312164306640625,0.0,0.0
21650,27.312164,12.0,23.25,-0.507649251094855,23.5684757232666,0.0,0.0
21651,23.568476,12.0,30.0,-0.5380672507581604,22.968978881835938,0.0,0.0
